status,stop_id,city,direction,name,cross,routes,owl_routes,street,position,x,y,latitude,longitude
In Service,6541,CHICAGO,SB,Wentworth & 69th Street,69TH STREET,24,,WENTWORTH,NS,358481.011354639,566716.0498301629,41.76928,-87.629993
In Service,6542,CHICAGO,SB,Wentworth & 70th Street,70TH STREET,24,,WENTWORTH,NS,358492.9281892793,566509.5489067087,41.76742,-87.62987
In Service,6543,CHICAGO,SB,Wentworth & 71st Street,71ST STREET,24,,WENTWORTH,NS,358498.75450395246,566305.5529513892,41.765583,-87.62982
In Service,6544,CHICAGO,SB,Wentworth & 72nd Street,72ND STREET,24,,WENTWORTH,NS,358503.88940942753,566104.7725608898,41.763775,-87.629778
In Service,6545,CHICAGO,SB,Wentworth & 73rd Street,73RD STREET,24,,WENTWORTH,NS,358507.60532513866,565904.6470723242,41.761973,-87.629753
In Service,6547,CHICAGO,SB,Vincennes & 75th Street/Yale,75TH STREET/YALE,24,,VINCENNES,NS,358367.815454206,565485.8660669059,41.758213,-87.631475
In Service,6548,CHICAGO,SB,Vincennes & 76th Street,76TH STREET,24,,VINCENNES,NS,358302.06052437186,565288.1733224369,41.756438,-87.632285
In Service,6549,CHICAGO,SB,Vincennes & 77th Street,77TH STREET,24,,VINCENNES,NS,358229.9015841074,565079.7660810763,41.754567,-87.633173
In Service,6550,CHICAGO,SB,Vincennes & 78th Street,78TH STREET,24,,VINCENNES,NS,358181.78526127536,564890.6598928481,41.752868,-87.63377
In Service,6551,CHICAGO,SB,Vincennes & 79th Street,79TH STREET,24,,VINCENNES,NS,358133.84566236474,564669.2330457779,41.750878,-87.634368
In Service,6552,CHICAGO,SB,Vincennes & 80th Street,80TH STREET,24,,VINCENNES,NS,358103.2678458069,564470.7177418461,41.749093,-87.634755
In Service,6553,CHICAGO,SB,Vincennes & 81st Street,81ST STREET,24,,VINCENNES,NS,358066.79257950094,564270.9329989065,41.747297,-87.635213
In Service,6554,CHICAGO,SB,Vincennes & 82nd Street,82ND STREET,"8A,24",,VINCENNES,NS,358030.86733493675,564064.5996467602,41.745442,-87.635665
In Service,6555,CHICAGO,SB,Vincennes & 83rd Street,83RD STREET,"8A,24",,VINCENNES,NT,358004.8549260594,563938.4311004956,41.744308,-87.63599
In Service,6557,CHICAGO,SB,Vincennes & Kerfoot,KERFOOT,"8A,24",,VINCENNES,NS,357733.990610183,563496.3894242888,41.740348,-87.639289
In Service,6559,CHICAGO,SB,Vincennes & Gilbert Court,GILBERT COURT,"8A,24",,VINCENNES,NS,357587.29301255953,563324.5988060851,41.738812,-87.641069
In Service,6560,CHICAGO,SB,Vincennes & Halsted,HALSTED,24,,VINCENNES,NS,357391.3681292996,563180.0738785578,41.737525,-87.643438
In Service,6569,CHICAGO,SB,Vincennes & 95th Street,95TH STREET,112,,VINCENNES,FS,356786.21292641683,561333.322327732,41.720942,-87.650888
In Service,6570,CHICAGO,SB,Vincennes & 96th Street,96TH STREET,112,,VINCENNES,NS,356735.6551732644,561149.9845691482,41.719295,-87.651513
In Service,6571,CHICAGO,SB,Vincennes & 97th Street,97TH STREET (north leg),112,,VINCENNES,NS,356705.57778138644,561028.3437281956,41.718202,-87.651886
In Service,6572,CHICAGO,SB,Vincennes & 97th Place,97TH PLACE,112,,VINCENNES,NS,356669.2915520912,560902.4331728602,41.717071,-87.652334
In Service,6573,CHICAGO,SB,Vincennes & 98th Street,98TH STREET,112,,VINCENNES,NS,356637.7324263914,560778.4484538864,41.715957,-87.652725
In Service,6574,CHICAGO,SB,Vincennes & 99th Street,99TH STREET,112,,VINCENNES,NS,356585.11431084725,560580.9895253484,41.714183,-87.653376
In Service,6575,CHICAGO,SB,Vincennes & 100th Place,100TH PLACE,112,,VINCENNES,NS,356504.90288610396,560283.3479977777,41.711509,-87.654368
In Service,6576,CHICAGO,SB,Vincennes & Winston (10100 South),WINSTON (101ST PLACE),112,,VINCENNES,NS,356431.79586080846,560012.754220571,41.709078,-87.655272
In Service,6577,CHICAGO,SB,Vincennes & 103rd Street,103RD STREET,112,,VINCENNES,NS,356374.7089555105,559799.9340733847,41.707166,-87.655978
In Service,6579,CHICAGO,SB,Canal & Randolph/Washington,betw.RANDOLPH & WASHINGTO,"120,122",,CANAL,MB,357557.81925106543,579400.2430453706,41.883542,-87.639864
In Service,6583,CHICAGO,NB,Michigan (Lower) & E. Wacker,E. WACKER,"120,121",,MICHIGAN lower,NS,358832.96070050856,579912.0620738601,41.888056,-87.624451
In Service,6584,CHICAGO,NB,Michigan (Lower) & Hubbard,HUBBARD,"120,121",,MICHIGAN lower,FS,358871.1742317083,580148.9716282735,41.890186,-87.623967
In Service,6585,CHICAGO,NB,Michigan (Lower) & Illinois,ILLINOIS,"120,121",,MICHIGAN lower,NS,358868.41870167665,580221.259917634,41.890837,-87.623993
Temp out,6586,CHICAGO,SB,Michigan (Lower) & Illinois,ILLINOIS,"120,121",,MICHIGAN lower,NS,358843.4493292796,580239.8255393673,41.891006,-87.624292
Temp out,6587,CHICAGO,SB,Michigan (Lower) & Kinzie,KINZIE,"120,121",,MICHIGAN lower,NS,358847.69087216887,580138.3362985436,41.890092,-87.624251
Temp out,6588,CHICAGO,WB,Wacker (Lower) & Michigan,MICHIGAN,"120,121",,WACKER (lower),FS,358792.8437024869,579945.6092117508,41.888361,-87.624931
In Service,6592,CHICAGO,SB,Canal & Jackson,JACKSON (in bus lane),151,N151,CANAL,NS,357579.1226227948,578797.9370965539,41.878118,-87.639666
In Service,6595,CHICAGO,WB,Pershing & Wood,WOOD,39,,PERSHING,NS,355098.17925980245,572686.9605793197,41.823278,-87.670121
In Service,6596,CHICAGO,EB,Pershing & Wood,WOOD,39,,PERSHING,NT,355092.5026643457,572668.9226893793,41.823116,-87.670191
In Service,6597,CHICAGO,EB,Fullerton & Sheffield (Red/Brown/Purple Line),e.of RED/BROWN/PURPLE LIN,"11,74",,FULLERTON,MB,356461.996263038,584032.137379404,41.925321,-87.652623
In Service,6599,CHICAGO,SB,Sedgwick & Wisconsin,WISCONSIN,11,,SEDGWICK,NS,357613.59611541097,583071.3359104424,41.916588,-87.638834
In Service,6600,CHICAGO,SB,Sedgwick & Menomonee,MENOMONEE,11,,SEDGWICK,NS,357621.2007847895,582869.903731221,41.914774,-87.638762
In Service,6601,CHICAGO,SB,Sedgwick & Eugenie,EUGENIE,11,,SEDGWICK,NS,357627.06712713256,582668.0132303215,41.912956,-87.638711
In Service,6605,CHICAGO,SB,Sedgwick & Evergreen,EVERGREEN,11,,SEDGWICK,NS,357650.19723102235,581963.5284835169,41.906612,-87.638501
In Service,6607,CHICAGO,SB,Sedgwick & Scott,SCOTT (south leg),11,,SEDGWICK,MT,357655.01480912213,581768.2943848826,41.904854,-87.638462
In Service,6608,CHICAGO,SB,Orleans & Hill,HILL,11,,ORLEANS,NS,357740.237976762,581471.077152381,41.902172,-87.637464
In Service,6609,CHICAGO,SB,Orleans & Oak,OAK,11,,ORLEANS,NS,357746.5418731461,581297.5152473717,41.900609,-87.637405
In Service,6610,CHICAGO,SB,Orleans & Locust,LOCUST,11,,ORLEANS,NS,357752.8720959264,581120.7323779651,41.899017,-87.637346
In Service,6611,CHICAGO,SB,Orleans & Chestnut,CHESTNUT,11,,ORLEANS,NS,357756.13381990703,581035.7851247705,41.898252,-87.637315
In Service,6613,CHICAGO,SB,Wells & Huron,HURON,11,,WELLS,NS,358014.9835297946,580657.2296954229,41.894825,-87.634233
In Service,6614,CHICAGO,SB,Wells & Ontario,ONTARIO,11,,WELLS,NS,358019.8123102208,580482.2121065425,41.893249,-87.634192
In Service,6615,CHICAGO,SB,Wells & Harrison,HARRISON,36,,WELLS,NS,358077.1177380484,578410.7683295727,41.874596,-87.633705
In Service,6618,CHICAGO,WB,Harrison & Canal,CANAL,36,,HARRISON,NS,357610.03577725723,578393.536157002,41.874475,-87.639333
In Service,6621,CHICAGO,SB,Clinton & Polk,POLK,157,,CLINTON,FS,357477.49072692863,578090.893884855,41.87176,-87.640959
In Service,6623,CHICAGO,SB,Clinton & Taylor,TAYLOR,157,,CLINTON,NS,357484.41229102423,577881.2379901368,41.869872,-87.640896
In Service,6627,CHICAGO,WB,900 W Taylor,900 WEST,157,,TAYLOR,MB,356850.2654056339,577851.9362287865,41.869654,-87.648537
In Service,6628,CHICAGO,WB,Taylor & Morgan,MORGAN,157,,TAYLOR,FS,356605.78199065285,577838.8824533835,41.869554,-87.651483
In Service,6629,CHICAGO,WB,Taylor & Aberdeen,ABERDEEN,157,,TAYLOR,NS,356387.30674337514,577833.4849016313,41.869521,-87.654115
In Service,6631,CHICAGO,WB,Taylor & Throop,THROOP,157,,TAYLOR,MT,355969.7111248415,577821.306832005,41.869441,-87.659146
In Service,6632,CHICAGO,WB,Taylor & Loomis,LOOMIS,157,,TAYLOR,NS,355774.9050395126,577814.89217269,41.869397,-87.661493
In Service,6633,CHICAGO,WB,Taylor & Laflin,LAFLIN,157,,TAYLOR,NS,355568.0523438827,577809.4996552992,41.869363,-87.663985
In Service,6636,CHICAGO,WB,Taylor & Paulina,PAULINA,157,,TAYLOR,NS,355165.3886681353,577798.707036403,41.869294,-87.668836
In Service,6637,CHICAGO,WB,Polk Pink Line Station,PINK LINE STATION,"7,157",,POLK,MB,355094.63808111346,578058.2984303215,41.871636,-87.669664
In Service,6638,CHICAGO,WB,Polk & Wood,WOOD,"7,157",,POLK,NS,354955.0169706067,578055.7763052041,41.871623,-87.671346
In Service,6639,CHICAGO,WB,Polk & Wolcott,WOLCOTT,157,,POLK,NS,354762.05089982995,578048.4037433966,41.87157,-87.673671
In Service,6640,CHICAGO,WB,Polk & Damen,DAMEN(east service drive),157,,POLK,NS,354575.12765663955,578043.30419803,41.871537,-87.675923
In Service,6641,CHICAGO,SWB,Ogden & Polk,POLK,157,,OGDEN,FS,354370.4957071469,578008.8616201762,41.871241,-87.678391
In Service,6642,CHICAGO,SWB,2102 W Ogden,2102 WEST,157,,OGDEN,MB,354317.90136230696,577949.0352560112,41.870706,-87.67903
In Service,6643,CHICAGO,SWB,Ogden & Taylor,TAYLOR,157,,OGDEN,NS,354164.2979949163,577776.0327434816,41.869159,-87.680896
In Service,6644,CHICAGO,WB,Taylor & Oakley,OAKLEY,157,,TAYLOR,NS,353952.01077268086,577764.5367311449,41.86907,-87.683454
In Service,6646,CHICAGO,SB,Western & Grenshaw,GRENSHAW,"49,157",,WESTERN,NS,353726.3568418606,577598.7741001798,41.867593,-87.686187
In Service,6648,CHICAGO,SB,Western & Ogden,OGDEN,"49,157",N49,WESTERN,NS,353733.7592790007,577310.7013254723,41.864999,-87.686124
In Service,6650,CHICAGO,SWB,Ogden & Rockwell,ROCKWELL,157,,OGDEN,NS,353355.76059385523,577117.9235970117,41.863289,-87.690694
In Service,6653,CHICAGO,SWB,Ogden & Sacramento,SACRAMENTO,18,,OGDEN serv.dr.,NS,352452.34300019726,576683.4701171268,41.859438,-87.701613
In Service,6654,CHICAGO,SWB,Ogden & Albany,ALBANY,18,,OGDEN serv.dr.,NS,352353.97601361177,576634.0963998076,41.859,-87.702802
In Service,6665,CHICAGO,EB,Cermak & Pulaski,PULASKI,21,,CERMAK,NS,350524.61915514857,575776.9566038966,41.851402,-87.724906
In Service,6675,CHICAGO,NEB,Ogden & Sacramento,SACRAMENTO,18,,OGDEN serv.dr.,FS,352492.5497504245,576658.5521382488,41.859211,-87.701131
In Service,6676,CHICAGO,NEB,Ogden & California,CALIFORNIA,18,,OGDEN serv.dr.,NS,352924.59973523894,576869.345132159,41.86108,-87.695909
In Service,6678,CHICAGO,NEB,Ogden & Rockwell,ROCKWELL,157,,OGDEN,NS,353331.3329338886,577064.6470109323,41.862811,-87.690993
In Service,6680,CHICAGO,NB,Western & Ogden,OGDEN,"49,157",N49,WESTERN,FS,353753.4641271748,577362.1665556921,41.865461,-87.685882
In Service,6681,CHICAGO,NB,Western & Roosevelt,ROOSEVELT,"49,157",N49,WESTERN,NS,353750.8704214489,577474.8881306654,41.866476,-87.685903
In Service,6683,CHICAGO,NB,Western & Taylor,TAYLOR (south leg),"49,157",N49,WESTERN,NS,353742.80295591016,577740.9630930527,41.868872,-87.685976
In Service,6684,CHICAGO,EB,Taylor & Oakley,OAKLEY,157,,TAYLOR,NS,353926.2198166521,577749.6796072896,41.868938,-87.683766
In Service,6685,CHICAGO,NEB,Ogden & Taylor,TAYLOR,157,,OGDEN,FS,354213.668408859,577801.6222242237,41.869386,-87.680299
In Service,6686,CHICAGO,NEB,2102 W Ogden,2102 WEST,157,,OGDEN,MB,354328.91458821186,577931.0139457659,41.870543,-87.678899
In Service,6687,CHICAGO,NEB,Ogden & Polk,POLK,157,,OGDEN,NS,354408.00447619084,578021.9215688104,41.871356,-87.677938
In Service,6688,CHICAGO,EB,Polk & Damen,DAMEN,157,,POLK,NS,354521.5963795256,578030.231827423,41.871423,-87.676569
In Service,6689,CHICAGO,EB,Polk & Wolcott,WOLCOTT,157,,POLK,NS,354745.3730354377,578036.3905267998,41.871463,-87.673873
In Service,6690,CHICAGO,EB,Polk & Wood,WOOD,157,,POLK,NS,354934.6456886531,578038.2914602663,41.871467,-87.671593
In Service,6691,CHICAGO,EB,Polk Pink Line Station,PINK LINE STATION,"7,157",,POLK,MB,355091.2493173251,578045.6096254395,41.871522,-87.669706
In Service,6692,CHICAGO,EB,Taylor & Marshfield,MARSHFIELD,157,,TAYLOR,MT,355254.06600632414,577786.953587792,41.869182,-87.667769
In Service,6693,CHICAGO,EB,Taylor & Ashland,ASHLAND,157,,TAYLOR,NS,355345.54494494706,577788.6631305249,41.869191,-87.666667
In Service,6694,CHICAGO,EB,Taylor & Laflin,LAFLIN,157,,TAYLOR,NS,355545.40481568134,577796.5494068497,41.869248,-87.664259
In Service,6695,CHICAGO,EB,Taylor & Loomis,LOOMIS,157,,TAYLOR,NS,355747.6018967752,577802.7934438093,41.86929,-87.661823
In Service,6696,CHICAGO,EB,Taylor & Throop,THROOP,157,,TAYLOR,NS,355957.53515306057,577807.1046026037,41.869314,-87.659294
In Service,6697,CHICAGO,EB,Taylor & Racine,RACINE,157,,TAYLOR,NS,356153.76056765823,577812.5357547001,41.869349,-87.65693
In Service,6698,CHICAGO,EB,Taylor & Aberdeen,ABERDEEN,157,,TAYLOR,NT,356365.8326579691,577819.319469696,41.869395,-87.654375
In Service,6699,CHICAGO,EB,Taylor & Morgan,MORGAN,157,,TAYLOR,NS,356621.9943295068,577825.5710712192,41.869433,-87.651289
In Service,6700,CHICAGO,EB,900 W Taylor,900 WEST,157,,TAYLOR,MB,356832.40103617776,577832.9108305607,41.869484,-87.648754
In Service,6701,CHICAGO,EB,Taylor & Halsted,HALSTED,157,,TAYLOR,NS,356947.6102047312,577836.3853038244,41.869507,-87.647366
In Service,6703,CHICAGO,EB,Taylor & Jefferson,JEFFERSON,157,,TAYLOR,NS,357359.99725413765,577856.0208828126,41.869654,-87.642397
In Service,6705,CHICAGO,NB,Canal & Taylor,TAYLOR,157,,CANAL,FS,357627.51136182237,577895.6118159923,41.869991,-87.639171
In Service,6706,CHICAGO,NB,Canal & Polk,POLK,157,,CANAL,NS,357621.16849242395,578105.0501795402,41.871877,-87.639227
In Service,6708,CHICAGO,EB,404 W Harrison,404 WEST,"11,36",,HARRISON,MB,357758.4637401921,578384.1855805946,41.87438,-87.637546
In Service,6711,CHICAGO,NB,Franklin & Jackson,JACKSON,"134,135,136,156",,FRANKLIN,NS,357955.1033647632,578785.7683242491,41.877981,-87.635138
In Service,6712,CHICAGO,NB,Orleans & Erie,ERIE,11,,ORLEANS,NS,357786.0715337897,580547.5126996262,41.893854,-87.637002
In Service,6713,CHICAGO,NB,Orleans & Huron,HURON,11,,ORLEANS,NS,357782.9564253879,580634.7936836887,41.89464,-87.637031
In Service,6714,CHICAGO,NB,Orleans & Chicago,CHICAGO,11,,ORLEANS,NS,357777.72498003044,580829.4686782624,41.896393,-87.637075
In Service,6715,CHICAGO,NB,Orleans & Chestnut,CHESTNUT,11,,ORLEANS,NS,357770.5760348095,581015.0198783422,41.898064,-87.637143
In Service,6716,CHICAGO,NB,Orleans & Locust,LOCUST,11,,ORLEANS,NS,357767.71371591,581101.8586713175,41.898846,-87.637169
In Service,6717,CHICAGO,NB,Orleans & Oak,OAK,11,,ORLEANS,NS,357760.4378478607,581272.4135560043,41.900382,-87.63724
In Service,6718,CHICAGO,NB,Orleans & Hill,HILL,11,,ORLEANS,NS,357754.2887452036,581447.3096260465,41.901957,-87.637297
In Service,6719,CHICAGO,NB,Sedgwick & Scott,SCOTT (south leg),11,,SEDGWICK,FS,357669.8883372685,581755.5299690282,41.904738,-87.638284
In Service,6721,CHICAGO,NB,Sedgwick & Evergreen,EVERGREEN,11,,SEDGWICK,NS,357663.7390441783,581940.978505876,41.906408,-87.63834
In Service,6723,CHICAGO,NB,Sedgwick & Blackhawk,BLACKHAWK,11,,SEDGWICK,NT,357651.2937931274,582248.1163938402,41.909174,-87.63846
In Service,6724,CHICAGO,NB,Sedgwick & North Avenue,NORTH AVENUE,11,,SEDGWICK,NS,357645.2886944585,582446.562248454,41.910961,-87.638513
In Service,6725,CHICAGO,NB,Sedgwick & Eugenie,EUGENIE,11,,SEDGWICK,NS,357639.27478751715,582646.1188634506,41.912758,-87.638566
In Service,6726,CHICAGO,NB,Sedgwick & Menomonee,MENOMONEE,11,,SEDGWICK,NS,357633.4613672715,582851.6753245261,41.914609,-87.638616
In Service,6727,CHICAGO,NB,Sedgwick & Wisconsin,WISCONSIN,11,,SEDGWICK,NS,357628.0573279362,583047.682540016,41.916374,-87.638662
In Service,6728,CHICAGO,NB,Sedgwick & Armitage/Lincoln,ARMITAGE/LINCOLN,11,,SEDGWICK,NS,357619.71022769687,583238.3342774871,41.918091,-87.638744
In Service,6735,CICERO,EB,16th Street & 46th Court,46TH COURT,18,,16TH STREET,NS,349215.6783245336,576567.3106006448,41.8586,-87.740602
In Service,6736,CHICAGO,EB,16th Street & Kilbourn,KILBOURN,18,,16TH STREET,NS,349486.43910889316,576570.2956737413,41.85861,-87.737341
In Service,6737,CHICAGO,EB,16th Street & Kostner,KOSTNER,18,,16TH STREET,NS,349689.4260903632,576575.5951760635,41.858645,-87.734896
In Service,6738,CHICAGO,EB,16th Street & Kildare,KILDARE,18,,16TH STREET,NS,349907.4689130387,576577.1182591382,41.858645,-87.73227
In Service,6739,CHICAGO,EB,16th Street & Keeler,KEELER,18,,16TH STREET,NS,350101.10834770853,576589.1395677736,41.858741,-87.729937
In Service,6740,CHICAGO,EB,16th Street & Karlov,KARLOV,18,,16TH STREET,NS,350304.09147525957,576594.9008535132,41.85878,-87.727492
In Service,6741,CHICAGO,EB,16th Street & Pulaski,PULASKI,18,,16TH STREET,NS,350503.3489377902,576599.0864923202,41.858805,-87.725092
In Service,6742,CHICAGO,EB,16th Street & Springfield,SPRINGFIELD,18,,16TH STREET,NS,350711.32383331744,576603.4507822098,41.858831,-87.722587
In Service,6744,CHICAGO,EB,16th Street & Lawndale,LAWNDALE,18,,16TH STREET,NS,351111.90983851056,576612.4206276003,41.858886,-87.717762
In Service,6745,CHICAGO,EB,16th Street & Central Park,CENTRAL PARK,18,,16TH STREET,NS,351315.48196239135,576616.9931359607,41.858914,-87.71531
In Service,6746,CHICAGO,EB,16th Street & St. Louis,ST. LOUIS,18,,16TH STREET,NS,351517.8084398025,576621.5624589485,41.858942,-87.712873
In Service,6747,CHICAGO,EB,16th Street & Homan,HOMAN,18,,16TH STREET,NS,351720.0517191085,576626.136923837,41.85897,-87.710437
In Service,6748,CHICAGO,EB,16th Street & Spaulding,SPAULDING,18,,16TH STREET,NS,351922.37867316674,576630.6066645476,41.858997,-87.708
In Service,6750,CHICAGO,EB,16th Street & Albany,ALBANY,18,,16TH STREET,NS,352333.17319587176,576640.0527555471,41.859055,-87.703052
In Service,6751,CHICAGO,EB,16th Street & California,CALIFORNIA,"18,157",,16TH STREET,FS,352955.8087917441,576658.5350034408,41.85918,-87.695552
In Service,6752,CHICAGO,EB,16th Street & Washtenaw,WASHTENAW,18,,16TH STREET,NS,353143.92710919434,576664.1557251745,41.859218,-87.693286
In Service,6753,CHICAGO,EB,16th Street & Rockwell,ROCKWELL,18,,16TH STREET,NS,353350.56458142336,576669.4756838528,41.859252,-87.690797
In Service,6754,CHICAGO,EB,16th Street & Western,WESTERN,18,,16TH STREET,NS,353752.22956533195,576678.0466853164,41.859302,-87.685959
In Service,6755,CHICAGO,EB,18th Street & Western,WESTERN,18,,18TH STREET,FS,353802.3426904366,576452.3873499993,41.857267,-87.685376
In Service,6756,CHICAGO,EB,18th Street & Oakley,OAKLEY,18,,18TH STREET,NS,353963.76072667784,576475.6001573753,41.857465,-87.68343
In Service,6757,CHICAGO,EB,18th Street & Leavitt,LEAVITT,18,,18TH STREET,NS,354166.5822098372,576481.1369475422,41.857501,-87.680987
In Service,6758,CHICAGO,EB,18th Street & Hoyne,HOYNE,18,,18TH STREET,NS,354372.6417958379,576486.7042072087,41.857537,-87.678505
In Service,6760,CHICAGO,EB,18th Street & Wolcott,WOLCOTT,18,,18TH STREET,NT,354774.36060971976,576500.4424966916,41.857633,-87.673666
In Service,6761,CHICAGO,EB,18th Street & Wood,WOOD,18,,18TH STREET,NS,354978.4352215079,576504.9012783755,41.857659,-87.671208
In Service,6762,CHICAGO,EB,18th Street & Paulina (Pink Line),PAULINA,18,,18TH STREET,NS,355182.41031124786,576511.4755641184,41.857704,-87.668751
In Service,6763,CHICAGO,EB,18th Street & Ashland,ASHLAND,18,,18TH STREET,NS,355383.51001289254,576514.034642972,41.857713,-87.666329
In Service,6764,CHICAGO,EB,18th Street & Laflin,LAFLIN,18,,18TH STREET,NS,355587.29435395275,576523.7291496176,41.857786,-87.663874
In Service,6765,CHICAGO,EB,18th Street & Blue Island,BLUE ISLAND/LOOMIS,18,,18TH STREET,NS,355784.23513497395,576527.1557154182,41.857803,-87.661502
In Service,6766,CHICAGO,EB,18th Street & Throop,THROOP,18,,18TH STREET,NS,355992.0235522646,576534.449477052,41.857854,-87.658999
In Service,6767,CHICAGO,EB,18th Street & Racine,RACINE,18,,18TH STREET,NS,356196.9151128625,576540.5046352113,41.857894,-87.656531
In Service,6768,CHICAGO,EB,18th Street & May,MAY,18,,18TH STREET,NS,356328.7590089645,576543.2112643839,41.857909,-87.654943
In Service,6769,CHICAGO,EB,18th Street & Carpenter,CARPENTER (east leg),18,,18TH STREET,NS,356456.4415041905,576547.1092090412,41.857935,-87.653405
In Service,6770,CHICAGO,EB,18th Street & Miller,MILLER,18,,18TH STREET,NT,356549.92209633044,576549.7383846921,41.857952,-87.652279
In Service,6771,CHICAGO,EB,18th Street & Sangamon,SANGAMON,18,,18TH STREET,NS,356736.1367234857,576554.8833992252,41.857985,-87.650036
In Service,6772,CHICAGO,EB,18th Street & Peoria,PEORIA (east leg),18,,18TH STREET,NS,356871.73277294275,576555.630575511,41.857982,-87.648403
In Service,6784,CHICAGO,EB,18th Street & Wabash,WABASH,129,,18TH STREET,NS,358754.4348061376,576550.2379287677,41.857796,-87.625731
In Service,6785,CHICAGO,EB,18th Street & Michigan,MICHIGAN,129,,18TH STREET,NS,358890.5989001617,576552.6943237537,41.857808,-87.624091
In Service,6792,CHICAGO,WB,18th Street & Indiana,INDIANA,"18,129",,18TH STREET,FS,359011.1844769202,576571.2414953667,41.857966,-87.622637
In Service,6793,CHICAGO,WB,18th Street & Michigan,MICHIGAN,129,,18TH STREET,NS,358918.62336667074,576567.9211726433,41.857943,-87.623752
